caseid,start_timestamp,end_timestamp,creator,variant,variant_index,Activity,user
212578,2012-02-24T19:40:04.408,2012-02-24T19:47:39.538,Fluxicon Disco, Variant 48,48, W_Completeren aanvraag,10912.0
212578,2012-02-24T19:47:46.61,2012-02-24T19:48:57.268,Fluxicon Disco, Variant 48,48, W_Completeren aanvraag,10912.0
212578,2012-03-03T11:14:12.662,2012-03-03T11:19:34.843,Fluxicon Disco, Variant 48,48, W_Nabellen offertes,10982.0
212590,2012-02-24T19:38:38.108,2012-02-24T20:02:22.68,Fluxicon Disco, Variant 13,13, W_Completeren aanvraag,11302.0
212590,2012-02-24T20:02:44.436,2012-02-24T20:03:23.591,Fluxicon Disco, Variant 13,13, W_Nabellen offertes,11302.0
212590,2012-02-24T20:03:39.052,2012-02-24T20:07:21.58,Fluxicon Disco, Variant 13,13, W_Nabellen offertes,11302.0
212590,2012-03-01T11:08:49.608,2012-03-01T11:09:47.758,Fluxicon Disco, Variant 13,13, W_Nabellen offertes,10899.0
212590,2012-03-02T06:41:31.41,2012-03-02T06:50:42.131,Fluxicon Disco, Variant 13,13, W_Valideren aanvraag,10609.0
212593,2012-02-24T19:10:35.552,2012-02-24T19:10:41.708,Fluxicon Disco, Variant 1433,1433, W_Afhandelen leads,11302.0
212593,2012-02-24T19:12:00.929,2012-02-24T19:14:44.103,Fluxicon Disco, Variant 1433,1433, W_Afhandelen leads,10912.0
212593,2012-02-24T19:17:44.342,2012-02-24T19:32:07.942,Fluxicon Disco, Variant 1433,1433, W_Completeren aanvraag,10912.0
212593,2012-02-24T19:32:21.74,2012-02-24T19:36:00.516,Fluxicon Disco, Variant 1433,1433, W_Nabellen offertes,10912.0
212593,2012-03-03T11:47:01.661,2012-03-03T11:49:36.382,Fluxicon Disco, Variant 1433,1433, W_Nabellen offertes,11119.0
212593,2012-03-05T10:42:24.073,2012-03-05T10:42:42.043,Fluxicon Disco, Variant 1433,1433, W_Nabellen offertes,10899.0
212593,2012-03-08T10:02:39.805,2012-03-08T10:38:56.339,Fluxicon Disco, Variant 1433,1433, W_Valideren aanvraag,10972.0
212593,2012-03-08T11:58:12.02,2012-03-08T12:02:56.069,Fluxicon Disco, Variant 1433,1433, W_Valideren aanvraag,10972.0
212596,2012-02-24T19:15:06.063,2012-02-24T19:25:23.416,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,11302.0
212596,2012-02-24T19:25:25.431,2012-02-24T19:37:42.474,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,11302.0
212602,2012-02-24T19:35:58.859,2012-02-24T19:51:47.14,Fluxicon Disco, Variant 1435,1435, W_Completeren aanvraag,11122.0
212602,2012-02-24T19:51:58.531,2012-02-24T19:56:33.006,Fluxicon Disco, Variant 1435,1435, W_Nabellen offertes,11122.0
212602,2012-03-02T08:47:11.282,2012-03-02T08:48:32.979,Fluxicon Disco, Variant 1435,1435, W_Nabellen offertes,10899.0
212602,2012-03-05T13:41:30.404,2012-03-05T13:57:24.586,Fluxicon Disco, Variant 1435,1435, W_Valideren aanvraag,10972.0
212602,2012-03-05T14:35:03.549,2012-03-05T14:36:15.957,Fluxicon Disco, Variant 1435,1435, W_Valideren aanvraag,10972.0
212602,2012-03-06T09:57:22.712,2012-03-06T10:03:08.867,Fluxicon Disco, Variant 1435,1435, W_Valideren aanvraag,10972.0
212602,2012-03-06T10:03:50.937,2012-03-06T10:04:24.508,Fluxicon Disco, Variant 1435,1435, W_Nabellen incomplete dossiers,10972.0
212605,2012-02-25T10:12:20.162,2012-02-25T10:15:17.321,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,10909.0
212605,2012-02-25T10:15:22.721,2012-02-25T10:18:54.847,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,10909.0
212605,2012-02-25T13:19:46.827,2012-02-25T13:20:37.434,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,10909.0
212605,2012-02-28T08:47:27.725,2012-02-28T08:49:07.38,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11203.0
212605,2012-02-28T08:49:15.13,2012-02-28T08:50:57.872,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11203.0
212605,2012-02-28T16:38:36.981,2012-02-28T16:40:05.971,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11319.0
212605,2012-02-28T19:44:38.71,2012-02-28T19:46:20.047,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11319.0
212605,2012-02-29T19:52:01.147,2012-02-29T19:53:40.258,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11299.0
212605,2012-03-01T19:29:25.701,2012-03-01T19:44:03.37,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,10982.0
212605,2012-03-02T09:04:57.261,2012-03-02T09:06:46.338,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11179.0
212605,2012-03-06T08:14:36.336,2012-03-06T08:15:47.119,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11299.0
212605,2012-03-06T14:26:39.133,2012-03-06T14:26:45.819,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11299.0
212605,2012-03-06T18:33:42.598,2012-03-06T18:38:51.654,Fluxicon Disco, Variant 93,93, W_Completeren aanvraag,11309.0
212611,2012-02-25T10:43:05.262,2012-02-25T10:44:20.835,Fluxicon Disco, Variant 51,51, W_Completeren aanvraag,10909.0
212611,2012-02-25T10:47:49.403,2012-02-25T11:04:32.275,Fluxicon Disco, Variant 51,51, W_Completeren aanvraag,10913.0
212611,2012-02-25T11:05:55.108,2012-02-25T11:27:32.242,Fluxicon Disco, Variant 51,51, W_Completeren aanvraag,10913.0
212611,2012-02-25T11:30:20.38,2012-02-25T11:44:31.11,Fluxicon Disco, Variant 51,51, W_Nabellen offertes,10913.0
212611,2012-02-25T11:45:52.182,2012-02-25T11:46:34.703,Fluxicon Disco, Variant 51,51, W_Nabellen offertes,10913.0
212611,2012-03-02T17:40:02.73,2012-03-02T17:46:27.026,Fluxicon Disco, Variant 51,51, W_Nabellen offertes,10913.0
212614,2012-02-25T09:00:15.002,2012-02-25T09:01:59.552,Fluxicon Disco, Variant 278,278, W_Afhandelen leads,10909.0
212614,2012-02-25T10:41:26.523,2012-02-25T10:42:46.71,Fluxicon Disco, Variant 278,278, W_Completeren aanvraag,10909.0
212614,2012-02-25T13:45:24.432,2012-02-25T13:46:34.757,Fluxicon Disco, Variant 278,278, W_Completeren aanvraag,10909.0
212614,2012-02-27T14:07:50.29,2012-02-27T14:11:48.717,Fluxicon Disco, Variant 278,278, W_Completeren aanvraag,10982.0
212614,2012-02-28T09:22:51.791,2012-02-28T09:25:20.158,Fluxicon Disco, Variant 278,278, W_Completeren aanvraag,10932.0
212614,2012-02-28T16:56:50.248,2012-02-28T17:10:31.639,Fluxicon Disco, Variant 278,278, W_Completeren aanvraag,11180.0
212614,2012-02-28T17:10:46.066,2012-02-28T17:12:03.502,Fluxicon Disco, Variant 278,278, W_Nabellen offertes,11180.0
212614,2012-02-28T17:12:09.594,2012-02-28T17:12:26.163,Fluxicon Disco, Variant 278,278, W_Nabellen offertes,11180.0
212614,2012-02-28T17:12:39.668,2012-02-28T17:12:44.457,Fluxicon Disco, Variant 278,278, W_Nabellen offertes,11180.0
212614,2012-03-08T17:33:09.396,2012-03-08T17:36:15.654,Fluxicon Disco, Variant 278,278, W_Nabellen offertes,11299.0
212617,2012-02-25T09:02:02.986,2012-02-25T09:02:31.61,Fluxicon Disco, Variant 110,110, W_Afhandelen leads,10909.0
212617,2012-02-25T10:50:05.044,2012-02-25T11:40:11.433,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,10982.0
212617,2012-02-25T13:13:55.201,2012-02-25T13:16:11.189,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11119.0
212617,2012-02-28T08:42:33.387,2012-02-28T08:45:21.24,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11203.0
212617,2012-02-28T16:55:11.575,2012-02-28T16:56:46.063,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11180.0
212617,2012-03-01T11:11:40.115,2012-03-01T11:11:48.572,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11203.0
212617,2012-03-01T14:17:18.301,2012-03-01T14:18:55.733,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11203.0
212617,2012-03-02T08:56:52.947,2012-03-02T09:00:30.364,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11203.0
212617,2012-03-06T08:13:43.322,2012-03-06T08:14:32.796,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11299.0
212617,2012-03-06T13:29:28.583,2012-03-06T13:31:35.756,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11299.0
212617,2012-03-07T19:35:49.88,2012-03-07T19:43:49.473,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11122.0
212617,2012-03-08T16:32:18.573,2012-03-08T16:52:45.434,Fluxicon Disco, Variant 110,110, W_Completeren aanvraag,11169.0
212620,2012-02-25T09:02:36.591,2012-02-25T09:04:13.319,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10909.0
212638,2012-02-25T09:15:08.69,2012-02-25T09:16:06.346,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10909.0
212644,2012-02-25T10:08:48.56,2012-02-25T10:08:55.576,Fluxicon Disco, Variant 1438,1438, W_Completeren aanvraag,10909.0
212644,2012-02-25T10:27:18.71,2012-02-25T10:29:06.473,Fluxicon Disco, Variant 1438,1438, W_Completeren aanvraag,10912.0
212644,2012-02-25T10:29:15.49,2012-02-25T10:29:50.428,Fluxicon Disco, Variant 1438,1438, W_Completeren aanvraag,10912.0
212644,2012-02-25T12:14:11.893,2012-02-25T12:23:10.085,Fluxicon Disco, Variant 1438,1438, W_Completeren aanvraag,11119.0
212644,2012-02-25T12:23:26.863,2012-02-25T12:23:58.928,Fluxicon Disco, Variant 1438,1438, W_Nabellen offertes,11119.0
212644,2012-02-25T12:24:12.841,2012-02-25T12:26:07.526,Fluxicon Disco, Variant 1438,1438, W_Nabellen offertes,11119.0
212644,2012-02-28T16:41:57.498,2012-02-28T16:42:32.203,Fluxicon Disco, Variant 1438,1438, W_Nabellen offertes,10982.0
212644,2012-03-02T09:23:14.605,2012-03-02T09:23:38.26,Fluxicon Disco, Variant 1438,1438, W_Nabellen offertes,11259.0
212644,2012-03-06T12:39:20.649,2012-03-06T12:55:37.326,Fluxicon Disco, Variant 1438,1438, W_Valideren aanvraag,10138.0
212644,2012-03-06T12:55:48.552,2012-03-06T12:56:59.884,Fluxicon Disco, Variant 1438,1438, W_Nabellen incomplete dossiers,10138.0
212653,2012-02-25T09:16:09.666,2012-02-25T09:17:42.491,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10909.0
212659,2012-02-25T09:17:44.654,2012-02-25T09:22:20.874,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,10909.0
212659,2012-02-25T09:22:35.957,2012-02-25T09:24:11.207,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,10909.0
212662,2012-02-25T10:21:21.51,2012-02-25T10:21:26.122,Fluxicon Disco, Variant 7,7, W_Completeren aanvraag,10909.0
212662,2012-02-25T10:50:32.377,2012-02-25T10:52:44.051,Fluxicon Disco, Variant 7,7, W_Completeren aanvraag,10909.0
212662,2012-02-25T12:19:23.92,2012-02-25T12:22:24.498,Fluxicon Disco, Variant 7,7, W_Completeren aanvraag,10982.0
212668,2012-02-25T09:43:36.694,2012-02-25T09:45:27.973,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10909.0
212680,2012-02-25T09:51:10.446,2012-02-25T10:00:32.159,Fluxicon Disco, Variant 8,8, W_Afhandelen leads,10909.0
212680,2012-02-25T10:18:14.502,2012-02-25T10:19:13.065,Fluxicon Disco, Variant 8,8, W_Completeren aanvraag,10913.0
212680,2012-02-25T11:48:45.879,2012-02-25T13:04:20.191,Fluxicon Disco, Variant 8,8, W_Completeren aanvraag,10913.0
212680,2012-02-25T13:04:40.684,2012-02-25T13:08:17.978,Fluxicon Disco, Variant 8,8, W_Completeren aanvraag,10913.0
212683,2012-02-25T10:29:21.001,2012-02-25T10:32:26.652,Fluxicon Disco, Variant 15,15, W_Afhandelen leads,10909.0
212683,2012-02-25T10:32:36.791,2012-02-25T10:33:55.706,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10909.0
212683,2012-02-25T15:05:32.734,2012-02-25T15:05:39.299,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10909.0
212683,2012-02-25T15:08:07.53,2012-02-25T15:10:36.877,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10982.0
212683,2012-02-25T15:16:29.001,2012-02-25T15:20:01.924,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10909.0
212692,2012-02-25T11:42:11.329,2012-02-25T11:48:11.829,Fluxicon Disco, Variant 201,201, W_Completeren aanvraag,10912.0
212692,2012-02-25T11:48:21.664,2012-02-25T11:54:55.681,Fluxicon Disco, Variant 201,201, W_Completeren aanvraag,10912.0
212692,2012-03-02T08:55:46.887,2012-03-02T08:55:57.714,Fluxicon Disco, Variant 201,201, W_Nabellen offertes,10899.0
212692,2012-03-05T14:01:46.586,2012-03-05T14:32:07.531,Fluxicon Disco, Variant 201,201, W_Valideren aanvraag,10972.0
212692,2012-03-05T14:32:56.173,2012-03-05T14:33:38.777,Fluxicon Disco, Variant 201,201, W_Valideren aanvraag,10972.0
212692,2012-03-06T10:05:43.687,2012-03-06T10:07:25.211,Fluxicon Disco, Variant 201,201, W_Valideren aanvraag,10972.0
212698,2012-02-25T11:57:34.7,2012-02-25T12:00:15.391,Fluxicon Disco, Variant 23,23, W_Completeren aanvraag,10909.0
212698,2012-02-25T12:00:19.73,2012-02-25T12:03:51.211,Fluxicon Disco, Variant 23,23, W_Completeren aanvraag,10909.0
212698,2012-02-25T12:03:59.668,2012-02-25T12:04:19.514,Fluxicon Disco, Variant 23,23, W_Nabellen offertes,10909.0
212698,2012-03-02T08:38:29.707,2012-03-02T08:39:17.287,Fluxicon Disco, Variant 23,23, W_Nabellen offertes,10899.0
212698,2012-03-02T10:45:26.723,2012-03-02T10:47:05.357,Fluxicon Disco, Variant 23,23, W_Valideren aanvraag,10881.0
212707,2012-02-25T13:16:23.222,2012-02-25T13:26:07.531,Fluxicon Disco, Variant 2,2, W_Completeren aanvraag,11119.0
212716,2012-02-25T11:40:40.293,2012-02-25T11:41:58.75,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10909.0
212728,2012-02-25T13:03:22.552,2012-02-25T13:05:50.843,Fluxicon Disco, Variant 5,5, W_Completeren aanvraag,11119.0
212728,2012-02-27T08:18:04.447,2012-02-27T08:41:00.659,Fluxicon Disco, Variant 5,5, W_Completeren aanvraag,11009.0
212743,2012-02-25T12:50:53.663,2012-02-25T12:52:24.217,Fluxicon Disco, Variant 6,6, W_Afhandelen leads,10909.0
212743,2012-02-25T13:49:01.603,2012-02-25T13:50:39.932,Fluxicon Disco, Variant 6,6, W_Completeren aanvraag,10909.0
212743,2012-02-27T11:07:24.28,2012-02-27T11:12:38.483,Fluxicon Disco, Variant 6,6, W_Completeren aanvraag,10909.0
212746,2012-02-25T12:52:27.322,2012-02-25T12:53:36.873,Fluxicon Disco, Variant 3,3, W_Afhandelen leads,10909.0
212746,2012-02-25T13:50:46.686,2012-02-25T13:58:45.203,Fluxicon Disco, Variant 3,3, W_Completeren aanvraag,10909.0
212749,2012-02-25T12:53:39.74,2012-02-25T12:55:21.398,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10909.0
212752,2012-02-25T14:09:46.416,2012-02-25T14:12:42.06,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10909.0
212767,2012-02-25T14:07:26.344,2012-02-25T14:09:05.694,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10909.0
212767,2012-02-28T11:38:54.731,2012-02-28T11:40:29.302,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,11203.0
212767,2012-02-28T19:47:06.071,2012-02-28T19:48:54.242,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,11180.0
212767,2012-03-01T13:07:30.122,2012-03-01T13:16:47.853,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,11203.0
212767,2012-03-01T14:09:45.06,2012-03-01T14:09:54.658,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10982.0
212767,2012-03-02T14:02:48.641,2012-03-02T14:07:44.589,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10932.0
212770,2012-02-25T14:12:44.775,2012-02-25T14:13:11.046,Fluxicon Disco, Variant 6,6, W_Afhandelen leads,10909.0
212770,2012-02-25T14:16:31.928,2012-02-25T14:17:46.022,Fluxicon Disco, Variant 6,6, W_Completeren aanvraag,10909.0
212770,2012-02-27T12:43:31.278,2012-02-27T12:45:34.17,Fluxicon Disco, Variant 6,6, W_Completeren aanvraag,10982.0
212773,2012-02-25T14:46:23.375,2012-02-25T14:46:57.599,Fluxicon Disco, Variant 183,183, W_Afhandelen leads,10909.0
212773,2012-02-27T08:10:16.746,2012-02-27T08:13:01.079,Fluxicon Disco, Variant 183,183, W_Completeren aanvraag,10909.0
212773,2012-02-27T08:56:38.808,2012-02-27T09:06:49.16,Fluxicon Disco, Variant 183,183, W_Completeren aanvraag,10909.0
212773,2012-02-27T09:06:58.466,2012-02-27T09:07:02.697,Fluxicon Disco, Variant 183,183, W_Nabellen offertes,10909.0
212773,2012-02-27T09:07:11.414,2012-02-27T09:07:38.616,Fluxicon Disco, Variant 183,183, W_Nabellen offertes,10909.0
212773,2012-02-27T09:07:45.266,2012-02-27T09:08:56.676,Fluxicon Disco, Variant 183,183, W_Nabellen offertes,10909.0
212773,2012-03-07T15:42:59.422,2012-03-07T15:47:04.462,Fluxicon Disco, Variant 183,183, W_Nabellen offertes,11300.0
212773,2012-03-07T15:51:18.372,2012-03-07T15:54:35.805,Fluxicon Disco, Variant 183,183, W_Nabellen offertes,10863.0
212794,2012-02-25T16:25:22.389,2012-02-25T16:25:52.392,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10228.0
212803,2012-02-27T11:48:40.239,2012-02-27T11:51:45.541,Fluxicon Disco, Variant 342,342, W_Completeren aanvraag,10889.0
212803,2012-02-27T14:02:16.932,2012-02-27T14:10:22.671,Fluxicon Disco, Variant 342,342, W_Completeren aanvraag,11009.0
212803,2012-03-02T09:29:54.086,2012-03-02T09:30:10.3,Fluxicon Disco, Variant 342,342, W_Nabellen offertes,11259.0
212803,2012-03-05T11:24:19.884,2012-03-05T11:29:02.357,Fluxicon Disco, Variant 342,342, W_Valideren aanvraag,10609.0
212803,2012-03-05T12:11:23.711,2012-03-05T12:18:53.072,Fluxicon Disco, Variant 342,342, W_Valideren aanvraag,10972.0
212803,2012-03-05T13:05:51.408,2012-03-05T13:20:35.177,Fluxicon Disco, Variant 342,342, W_Valideren aanvraag,10972.0
212803,2012-03-05T14:36:30.302,2012-03-05T14:41:35.326,Fluxicon Disco, Variant 342,342, W_Valideren aanvraag,10972.0
212803,2012-03-06T09:50:31.792,2012-03-06T09:57:07.46,Fluxicon Disco, Variant 342,342, W_Valideren aanvraag,10972.0
212818,2012-02-27T08:31:50.476,2012-02-27T08:31:56.273,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,11203.0
212818,2012-02-27T08:32:06.008,2012-02-27T08:34:03.803,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,11203.0
212821,2012-02-27T11:55:07.456,2012-02-27T12:09:21.967,Fluxicon Disco, Variant 2,2, W_Completeren aanvraag,10889.0
212830,2012-02-27T13:47:58.734,2012-02-27T13:59:13.633,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,11203.0
212830,2012-02-27T14:08:39.423,2012-02-27T14:14:05.677,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,11319.0
212830,2012-03-06T14:27:23.075,2012-03-06T14:27:46.307,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,11299.0
212830,2012-03-06T17:43:09.216,2012-03-06T17:43:15.522,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10863.0
212830,2012-03-06T17:43:43.588,2012-03-06T17:43:50.342,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10863.0
212830,2012-03-06T18:02:24.262,2012-03-06T18:12:01.16,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10863.0
212848,2012-02-27T08:34:09.762,2012-02-27T08:36:40.828,Fluxicon Disco, Variant 143,143, W_Afhandelen leads,11203.0
212848,2012-02-27T08:51:37.519,2012-02-27T08:51:52.8,Fluxicon Disco, Variant 143,143, W_Afhandelen leads,11203.0
212848,2012-02-27T18:07:35.408,2012-02-27T18:09:46.024,Fluxicon Disco, Variant 143,143, W_Completeren aanvraag,11119.0
212848,2012-02-28T15:15:51.833,2012-02-28T15:16:54.503,Fluxicon Disco, Variant 143,143, W_Completeren aanvraag,11180.0
212848,2012-02-29T11:14:43.633,2012-02-29T11:16:30.4,Fluxicon Disco, Variant 143,143, W_Completeren aanvraag,10982.0
212848,2012-03-01T14:19:05.941,2012-03-01T14:20:43.763,Fluxicon Disco, Variant 143,143, W_Completeren aanvraag,11299.0
212848,2012-03-02T11:41:45.142,2012-03-02T11:42:02.413,Fluxicon Disco, Variant 143,143, W_Completeren aanvraag,10982.0
212848,2012-03-06T08:20:34.96,2012-03-06T08:21:25.077,Fluxicon Disco, Variant 143,143, W_Completeren aanvraag,11299.0
212848,2012-03-06T17:43:10.001,2012-03-06T17:50:30.498,Fluxicon Disco, Variant 143,143, W_Completeren aanvraag,10909.0
212857,2012-02-27T16:15:43.982,2012-02-27T16:31:56.722,Fluxicon Disco, Variant 18,18, W_Completeren aanvraag,10933.0
212857,2012-02-27T16:32:09.974,2012-02-27T16:33:16.458,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,10933.0
212857,2012-02-27T16:33:22.405,2012-02-27T16:34:02.485,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,10933.0
212857,2012-02-27T16:34:14.289,2012-02-27T16:36:52.207,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,10933.0
212857,2012-03-08T12:41:24.174,2012-03-08T12:46:52.773,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,11003.0
212860,2012-02-27T08:52:08.589,2012-02-27T09:00:45.055,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,11203.0
212866,2012-02-27T09:12:30.832,2012-02-27T09:14:29.26,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,11009.0
212872,2012-02-27T14:27:44.969,2012-02-27T14:33:44.437,Fluxicon Disco, Variant 7,7, W_Completeren aanvraag,11319.0
212872,2012-02-27T18:32:09.056,2012-02-27T18:32:16.016,Fluxicon Disco, Variant 7,7, W_Completeren aanvraag,10982.0
212872,2012-02-27T18:57:19.507,2012-02-27T19:01:46.361,Fluxicon Disco, Variant 7,7, W_Completeren aanvraag,10881.0
212875,2012-02-27T09:14:39.174,2012-02-27T09:17:52.885,Fluxicon Disco, Variant 1455,1455, W_Afhandelen leads,11009.0
212875,2012-02-27T16:04:28.895,2012-02-27T16:15:29.949,Fluxicon Disco, Variant 1455,1455, W_Completeren aanvraag,11319.0
212875,2012-03-05T10:08:52.646,2012-03-05T10:09:02.798,Fluxicon Disco, Variant 1455,1455, W_Nabellen offertes,10899.0
212875,2012-03-07T14:56:36.527,2012-03-07T15:27:25.827,Fluxicon Disco, Variant 1455,1455, W_Valideren aanvraag,10138.0
212875,2012-03-07T15:30:07.879,2012-03-07T15:35:11.482,Fluxicon Disco, Variant 1455,1455, W_Nabellen incomplete dossiers,10881.0
212875,2012-03-07T15:43:52.584,2012-03-07T15:48:16.954,Fluxicon Disco, Variant 1455,1455, W_Nabellen incomplete dossiers,10881.0
212875,2012-03-08T11:17:40.949,2012-03-08T11:18:31.223,Fluxicon Disco, Variant 1455,1455, W_Nabellen incomplete dossiers,11049.0
212875,2012-03-08T13:34:45.624,2012-03-08T13:37:55.447,Fluxicon Disco, Variant 1455,1455, W_Valideren aanvraag,10138.0
212875,2012-03-08T14:09:36.687,2012-03-08T14:11:48.627,Fluxicon Disco, Variant 1455,1455, W_Valideren aanvraag,10138.0
212881,2012-02-27T09:17:08.902,2012-02-27T09:18:45.694,Fluxicon Disco, Variant 3,3, W_Afhandelen leads,11203.0
212881,2012-02-27T18:20:00.902,2012-02-27T18:34:20.405,Fluxicon Disco, Variant 3,3, W_Completeren aanvraag,11119.0
212890,2012-02-27T09:20:34.587,2012-02-27T09:23:42.387,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,11203.0
212890,2012-02-27T09:50:10.422,2012-02-27T09:59:39.56,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,11009.0
212893,2012-02-27T16:29:56.583,2012-02-27T16:40:34.948,Fluxicon Disco, Variant 2,2, W_Completeren aanvraag,10861.0
212902,2012-02-27T09:26:02.127,2012-02-27T09:28:36.59,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,11009.0
212911,2012-02-27T16:29:40.521,2012-02-27T16:31:46.176,Fluxicon Disco, Variant 53,53, W_Completeren aanvraag,11119.0
212911,2012-02-27T16:56:08.625,2012-02-27T16:57:09.427,Fluxicon Disco, Variant 53,53, W_Completeren aanvraag,10933.0
212911,2012-02-27T17:12:32.007,2012-02-27T17:25:42.248,Fluxicon Disco, Variant 53,53, W_Completeren aanvraag,11119.0
212911,2012-02-27T17:27:11.995,2012-02-27T17:27:54.805,Fluxicon Disco, Variant 53,53, W_Nabellen offertes,11119.0
212911,2012-03-08T13:04:09.732,2012-03-08T13:11:15.681,Fluxicon Disco, Variant 53,53, W_Nabellen offertes,11003.0
212920,2012-02-27T09:45:24.107,2012-02-27T09:48:13.499,Fluxicon Disco, Variant 15,15, W_Afhandelen leads,11009.0
212920,2012-02-27T18:34:57.941,2012-02-27T18:39:22.87,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,11119.0
212920,2012-03-05T17:50:50.585,2012-03-05T17:50:58.49,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10933.0
212920,2012-03-05T17:52:38.1,2012-03-05T17:52:44.589,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10933.0
212920,2012-03-05T17:54:47.598,2012-03-05T17:59:57.563,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10881.0
212923,2012-02-27T16:34:26.28,2012-02-27T16:38:19.278,Fluxicon Disco, Variant 115,115, W_Completeren aanvraag,11119.0
212923,2012-02-27T16:56:48.892,2012-02-27T16:56:59.905,Fluxicon Disco, Variant 115,115, W_Completeren aanvraag,10881.0
212923,2012-02-28T08:12:32.133,2012-02-28T08:13:32.134,Fluxicon Disco, Variant 115,115, W_Completeren aanvraag,11009.0
212923,2012-02-28T08:18:18.774,2012-02-28T08:19:04.772,Fluxicon Disco, Variant 115,115, W_Completeren aanvraag,11009.0
212923,2012-02-28T08:19:42.283,2012-02-28T08:40:46.598,Fluxicon Disco, Variant 115,115, W_Completeren aanvraag,11009.0
212923,2012-02-28T08:40:59.886,2012-02-28T08:41:36.051,Fluxicon Disco, Variant 115,115, W_Nabellen offertes,11009.0
212923,2012-02-28T08:41:54.04,2012-02-28T08:43:00.483,Fluxicon Disco, Variant 115,115, W_Nabellen offertes,11009.0
212923,2012-03-08T14:34:31.401,2012-03-08T14:36:39.954,Fluxicon Disco, Variant 115,115, W_Nabellen offertes,11003.0
212926,2012-02-27T16:17:47.007,2012-02-27T16:36:20.677,Fluxicon Disco, Variant 2,2, W_Completeren aanvraag,11319.0
212950,2012-02-27T16:49:29.307,2012-02-27T16:58:56.681,Fluxicon Disco, Variant 397,397, W_Completeren aanvraag,10861.0
